,date,month,day,hour,minute,week,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,test_season,vacation,special_day,count
3050,2018-04-06,04,06,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
3058,2018-04-06,04,06,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
3060,2018-04-06,04,06,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
3065,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3073,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3083,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3086,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3096,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3099,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3117,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3125,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3145,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3150,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3164,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3169,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3181,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3187,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3191,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3195,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3199,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3200,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3203,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3216,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3218,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3220,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3239,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3246,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3249,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3256,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3277,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3280,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3287,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3297,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3312,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3334,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3350,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3352,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3359,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3370,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3376,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3389,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3390,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3405,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3407,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3432,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3441,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3443,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3445,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3447,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3449,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3450,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3475,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3483,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3488,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3498,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3499,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3529,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3566,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3595,2018-04-07,04,07,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
3620,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3627,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3632,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3651,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3655,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3657,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3671,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3673,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3683,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3685,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3700,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3724,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3725,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3736,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3742,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3750,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3762,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3783,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3792,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3793,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3809,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3828,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3833,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3834,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3835,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3838,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3850,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3869,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3877,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3885,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3897,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3898,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3907,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3912,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3914,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3923,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3938,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3948,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3961,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3962,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3965,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3966,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3967,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3968,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3973,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3975,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3980,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3983,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3991,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3995,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
3996,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4000,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4004,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4022,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4051,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4057,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4063,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4070,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4076,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4099,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4104,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4109,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4115,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4116,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4118,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4135,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4141,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4142,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4155,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4182,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4184,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4188,2018-04-08,04,08,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
4202,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4209,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4213,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4224,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4227,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4254,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4255,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4273,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4288,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4310,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4329,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4330,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4339,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4340,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4364,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4387,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4392,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4407,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4419,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4429,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4431,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4434,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4447,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4462,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4485,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4487,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4490,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4504,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4508,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4515,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4520,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4522,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4526,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4541,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4556,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4557,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4569,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4582,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4591,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4592,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4608,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4611,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4631,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4639,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4646,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4658,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4700,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4712,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4718,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4719,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4735,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4751,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4761,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4801,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4811,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4814,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4817,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4818,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4839,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4843,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4845,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4887,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4895,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4901,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4906,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4911,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4929,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4936,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4945,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4951,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4971,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4979,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4981,2018-04-10,04,10,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
4990,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5014,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5018,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5021,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5025,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5074,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5077,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5078,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5093,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5120,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5122,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5124,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5126,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5140,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5194,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5198,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5215,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5230,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5254,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5272,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5282,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5297,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5298,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5310,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5314,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5317,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5360,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5383,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5398,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5403,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5406,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5416,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5425,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5439,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5445,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5454,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5456,2018-04-11,04,11,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
5471,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5482,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5485,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5490,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5494,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5524,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5527,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5532,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5560,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5566,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5568,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5569,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5577,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5578,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5602,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5612,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5617,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5640,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5647,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5650,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5660,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5697,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5702,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5720,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5721,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5750,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5751,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5763,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5787,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5791,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5800,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5814,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5818,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5848,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5855,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5860,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5866,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5877,2018-04-12,04,12,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
5897,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5906,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5907,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5928,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5937,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5939,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5955,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5956,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5996,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
5998,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6004,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6009,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6033,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6041,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6066,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6069,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6095,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6097,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6111,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6125,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6129,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6136,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6139,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6140,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6169,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6175,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6177,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
6195,2018-04-13,04,13,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
